0,0.32112,0.118302
5,-0.21633,0.0530454
9,0.0508352,0.0183623
13,0.232612,0.0922976
17,-0.776387,0.606849
20,-0.0641334,0.0154542
23,0.527236,0.303895
27,0.293968,0.0922147
30,-0.196181,0.0460875
33,0.352929,0.12657
35,-0.590264,0.354294
37,-0.150866,0.0576464
39,-0.281887,0.0869206
41,-0.493727,0.275875
44,-0.4159,0.176984
46,-0.0343081,0.0241432
48,0.399426,0.163362
50,0.136913,0.0213886
54,-0.0683071,0.00782747
56,0.294335,0.120073
59,-0.605372,0.402938
61,-0.509871,0.262683
63,-0.414944,0.174831
65,0.126914,0.0220326
67,0.0123256,0.00962775
70,-0.472675,0.225437
72,-0.166943,0.0393729
75,-0.321818,0.111097
77,-0.418666,0.182742
79,-0.444045,0.215881
81,-0.112418,0.0194089
83,-0.334206,0.128456
85,-0.316015,0.101928
87,0.257462,0.0712012
89,-0.517495,0.271873
91,0.509373,0.261758
93,-0.205687,0.0574914
95,-0.04738,0.010301
97,-0.0539723,0.0158972
99,-0.0922431,0.0169002
101,-0.0520982,0.0348227
103,0.0092177,0.00357487
106,0.492701,0.276194
108,-0.0922838,0.0126929
110,-0.595939,0.357858
112,0.839653,0.724631
115,-0.299962,0.12644
117,-0.399208,0.160715
119,0.00853046,0.00753285
121,-0.255888,0.0841843
124,0.214479,0.0661051
126,-0.138017,0.0292431
128,0.72939,0.533188
130,0.0169844,0.0203925
132,0.0507642,0.0346854
134,0.09695,0.0214163
136,-0.568254,0.335492
138,0.338892,0.116693
140,-0.675046,0.459472
142,-0.170035,0.0404146
144,-0.309509,0.118126
146,-0.197114,0.0404731
148,-0.0677063,0.0128045
150,0.426694,0.211808
151,0.455554,0.214189
153,0.0674909,0.0354342
156,0.210953,0.0570804
159,-0.259557,0.0785538
160,0.123686,0.0276842
162,0.11503,0.0281353
164,0.131251,0.0449249
166,-0.195137,0.0567837
168,-0.0331336,0.00425943
169,-0.0653207,0.0229721
171,0.6835,0.471778
173,0.318792,0.110886
174,-0.465111,0.236946
176,-0.0938202,0.0145586
178,0.0848031,0.0331096
180,0.114707,0.0299195
182,0.144902,0.0303625
184,0.304408,0.0994925
186,0.0582241,0.0115275
188,-0.362244,0.157139
190,-0.430116,0.205618
192,0.601894,0.379038
194,-1.11956,1.26707
196,0.189119,0.0476067
198,-0.463564,0.253081
200,-0.0460586,0.00570431
202,0.799435,0.657377
204,-0.924713,0.856969
206,-0.24247,0.0624559
207,0.363431,0.170271
209,-0.19147,0.0447982
211,-0.510735,0.270794
213,0.345416,0.124546
215,-0.104284,0.0509626
217,-0.513844,0.271565
219,-0.599126,0.369548
221,1.00964,1.02697
223,-0.6047,0.371767
225,0.616541,0.38713
227,-0.0582099,0.020877
229,0.437889,0.204943
231,0.0406345,0.0187687
233,-0.244528,0.0664534
235,-0.530838,0.303518
237,0.264833,0.0800798
239,-0.0668649,0.0145381
241,-0.13704,0.0275359
243,0.0125445,0.0135735
245,0.144071,0.032597
247,-0.0354374,0.00947619
249,0.453227,0.226574
251,0.33701,0.122942
253,-0.150092,0.0241245
254,-0.0969154,0.0129915
256,0.0896687,0.0157135
258,-0.585607,0.355714
260,0.895948,0.813907
262,-0.508257,0.272446
263,-0.21083,0.0457758
265,0.287976,0.117816
267,0.250639,0.0741611
269,0.160485,0.0415337
271,0.168675,0.0330835
273,0.769396,0.628433
276,0.258551,0.0719499
278,0.500776,0.256746
280,-0.700034,0.492781
282,0.186065,0.0436708
284,-0.0251914,0.00537589
286,-0.305643,0.0978225
287,0.165451,0.038877
289,-0.822524,0.678679
291,0.0636568,0.00806267
293,0.430734,0.197918
295,0.159004,0.028573
297,-0.296957,0.102817
299,-0.351275,0.15828
301,-0.710985,0.522618
303,-0.338755,0.126596
305,-0.277721,0.10224
307,-0.785828,0.638143
309,-0.104312,0.0127738
311,-0.165845,0.0318152
313,0.0831473,0.00820584
315,0.285894,0.0830975
317,0.190999,0.0399556
319,0.109903,0.0137907
321,0.241487,0.0917558
323,0.665879,0.474273
325,-0.676794,0.476332
326,-0.352256,0.132475
328,0.419204,0.181177
330,0.0268115,0.00260729
332,0.127102,0.0526178
334,0.0630387,0.0263042
335,-0.306212,0.133853
337,0.353795,0.127886
339,0.407436,0.173534
341,-1.07435,1.15579
342,0.288788,0.114277
344,0.0435119,0.00921787
346,0.111564,0.0144131
348,-0.350369,0.136636
350,0.189902,0.066942
352,-0.137804,0.0204509
354,0.0523504,0.0119989
356,0.152511,0.0566993
358,-0.354873,0.16082
360,-0.100858,0.0116097
362,-0.115021,0.0215348
364,0.094541,0.0114815
366,0.107439,0.0218679
368,0.197208,0.0571724
370,0.056362,0.0101831
372,-0.667721,0.453177
373,-0.182437,0.0469264
375,0.00551076,0.00270899
377,-0.222475,0.0591988
379,0.168317,0.0363071
381,0.234231,0.0644525
383,0.0213893,0.0162356
385,0.66235,0.445312
387,0.363558,0.134108
389,-0.268899,0.0836478
391,0.255147,0.0910179
393,-0.142936,0.0256983
395,-0.162018,0.0530283
397,-0.283263,0.0817738
399,-0.243919,0.0628279
401,0.409561,0.181384
403,0.382892,0.147588
405,-0.0109126,0.0252302
407,-0.207855,0.0796666
408,0.05221,0.00485341
410,-0.152784,0.0253488
412,-0.023869,0.0314489
414,0.353144,0.133969
415,-0.121291,0.0159151
416,-1.2412,1.54692
418,-0.0942706,0.0106949
420,-0.0233306,0.00581199
422,-0.651341,0.451023
424,0.128875,0.0514945
426,-0.333476,0.115587
428,-0.256176,0.0977346
430,0.714552,0.517909
432,0.442799,0.219037
434,0.035626,0.00859381
436,0.334718,0.148499
437,-0.319772,0.107109
439,0.765248,0.609244
441,-0.255852,0.0664759
443,-0.321136,0.143215
444,-0.175811,0.0402751
446,-0.23284,0.0765448
447,0.33291,0.118728
448,-0.192793,0.0648671
450,0.323984,0.115033
452,-0.211689,0.0479613
454,-0.613124,0.379873
456,-0.424876,0.182107
458,-0.119012,0.0523532
460,-0.400026,0.188704
462,0.537334,0.314646
463,-0.259557,0.0711724
465,0.391406,0.157702
467,0.409094,0.175663
468,-0.311533,0.106003
470,0.519464,0.285027
472,0.456992,0.236539
474,0.0287496,0.0026592
476,-0.387363,0.163034
478,-0.321598,0.108281
480,-0.0538095,0.00602032
481,0.0416213,0.0130735
483,-0.453436,0.21124
484,-0.0281376,0.0149125
486,-0.454894,0.209882
487,-0.378175,0.16737
489,0.25486,0.0744292
491,-0.78885,0.623341
493,0.307151,0.12204
495,-0.0186938,0.0262675
497,0.414735,0.195645
499,0.0345944,0.00852136
501,0.185573,0.0745245
503,-0.105278,0.0221145
505,0.398618,0.172313
507,0.11291,0.0279327
509,0.0269227,0.0356107
511,0.40178,0.164731
513,0.268759,0.0807111
515,0.659104,0.449602
516,-0.204911,0.0475468
518,0.0869015,0.0133496
520,-0.0415055,0.00695619
522,0.0728924,0.00759103
524,0.1481,0.0295341
526,-0.237111,0.0649775
528,-0.82959,0.6899
530,0.214692,0.0543131
531,0.333653,0.127417
532,-0.378159,0.149156
534,-0.449225,0.204892
536,0.100698,0.0369186
537,0.325401,0.112281
539,0.321116,0.1057
541,0.110486,0.0138801
543,0.00166425,0.0043133
545,0.442591,0.201333
546,0.360697,0.139153
548,-0.260476,0.102733
550,-0.230283,0.089493
551,0.939112,0.886002
553,-0.94899,0.9177
555,-0.0313522,0.0170759
557,-0.070526,0.0122326
559,-0.0439328,0.0296282
561,1.45282,2.14043
563,-0.139967,0.0213029
565,0.22921,0.0583351
567,-0.200969,0.059094
569,-0.211274,0.0524587
571,0.679272,0.475783
573,-0.167078,0.038797
575,-0.610041,0.396503
577,0.264742,0.0779869
579,0.0971661,0.0290564
581,-0.495396,0.24796
583,-0.391984,0.170072
585,0.0632159,0.00821656
587,0.059816,0.011883
589,-0.135422,0.0273897
591,0.292478,0.115284
593,0.117314,0.0215092
594,0.246312,0.0639071
596,0.277737,0.0793963
597,-0.351327,0.124454
599,0.0106831,0.00397118
600,-0.336322,0.142853
601,-0.467903,0.224067
602,0.227557,0.0559587
604,0.498142,0.252575
606,-0.224228,0.0517261
608,0.222819,0.0561996
610,-0.120303,0.0180879
612,0.230206,0.093082
614,-0.301933,0.105284
616,0.291625,0.115924
618,-0.361072,0.133125
620,-0.0479802,0.0387651
621,0.626845,0.403393
623,-0.272931,0.112681
625,0.0903484,0.0463522
627,-0.374962,0.141715
629,0.427522,0.220965
631,-0.135677,0.0220395
633,0.442149,0.2156
634,0.0123206,0.00698031
636,-0.579212,0.346083
638,0.219036,0.0666821
640,-0.457893,0.211794
642,-0.581542,0.341608
644,-0.408001,0.179449
646,-0.651816,0.42592
648,0.13235,0.0281126
650,0.25309,0.0654353
652,0.197475,0.0510136
654,-0.632558,0.403681
656,-0.0142396,0.0133994
657,-1.05459,1.1176
659,0.897279,0.812639
661,0.289754,0.0880283
663,0.0552652,0.00528165
664,-0.0633426,0.0105107
666,-0.384635,0.155404
668,0.451344,0.243799
670,-0.0146925,0.00676708
671,0.420514,0.179546
673,-0.650074,0.431546
675,0.40438,0.195632
677,0.651572,0.427394
678,-0.333563,0.119402
680,-0.0553132,0.0111157
681,-0.406555,0.168295
683,0.193588,0.0500556
684,-0.101603,0.018145
685,0.109713,0.0129639
687,-0.00247877,0.0334457
689,0.20204,0.0546978
690,-0.0435261,0.003819
691,1.10405,1.2571
693,-0.56224,0.329992
694,-0.203137,0.0524487
696,0.154103,0.0401683
697,-0.189851,0.0480604
699,-0.191915,0.0677106
700,-0.373036,0.153789
701,0.184163,0.0526212
703,-0.624258,0.418381
705,-0.0533845,0.0199674
706,0.320361,0.105744
707,0.35912,0.15765
708,0.323152,0.106947
710,-0.461559,0.222295
711,0.164851,0.040592
712,-0.745995,0.566833
714,0.855392,0.736493
716,-0.295793,0.117234
718,0.453511,0.221148
720,-0.00705134,0.0158278
