0,-0.373799,0.220399
1,-0.0361107,0.0122913
2,-0.222619,0.106627
3,-0.266003,0.0959206
6,0.190026,0.0721105
8,0.188398,0.116167
9,0.630209,0.534745
10,0.370379,0.181331
11,0.523435,0.299147
13,0.447624,0.271265
14,0.578125,0.397464
15,-0.486987,0.254752
16,0.094079,0.0895242
17,-0.876076,0.79504
18,-0.204413,0.0738406
19,-0.281783,0.0926237
20,0.220406,0.100575
21,0.188549,0.14694
22,0.297998,0.226384
23,-1.29952,1.76943
24,-0.888554,0.837281
25,0.19194,0.0845941
26,-0.0116847,0.0710346
27,-0.899398,0.879816
28,0.590375,0.419441
29,-0.406341,0.258688
30,0.789129,0.802602
31,0.0863253,0.0881254
32,-0.528369,0.342409
33,0.52695,0.300846
34,0.782458,0.705816
35,0.164414,0.0902677
37,0.704551,0.502876
39,0.411503,0.183519
40,0.111988,0.0645379
41,-0.00215303,0.0709027
42,0.613614,0.457195
43,-0.162787,0.164081
44,0.316052,0.180562
45,-0.196441,0.0706449
46,-0.310355,0.137373
47,-0.569567,0.334996
48,-0.0518404,0.0366012
49,0.571648,0.370931
50,0.73168,0.592424
51,-0.293977,0.094634
52,0.00770441,0.0124419
53,-0.228937,0.0787058
54,0.442146,0.289068
55,-0.267696,0.142559
56,-0.254064,0.121617
57,0.522336,0.384224
58,0.36358,0.312068
60,-0.052008,0.114094
61,-1.54074,2.39535
62,-0.796994,0.715872
63,-1.67046,2.88401
64,-0.261736,0.139404
65,0.451605,0.274845
66,-0.012613,0.0633948
67,0.447057,0.231915
68,-1.05827,1.19083
69,0.410726,0.280085
70,-0.297649,0.122509
71,0.157525,0.136204
72,0.982723,1.14562
73,0.0186181,0.0342604
74,-0.749633,0.632847
75,0.0522019,0.0468748
76,-0.310426,0.207754
77,0.524911,0.327528
78,-1.29567,1.742
79,0.297118,0.136032
80,0.498382,0.296137
81,-0.275172,0.10461
82,0.217076,0.0912718
83,-0.27776,0.0986201
84,-0.838459,0.766249
85,0.51266,0.37421
86,-0.0405434,0.0823171
87,0.285147,0.161982
88,-0.754507,0.640179
89,-0.187735,0.079394
90,0.494689,0.315615
91,-0.286739,0.126369
92,0.524288,0.345776
93,0.261201,0.161801
94,-0.335884,0.164815
95,0.324411,0.152995
96,0.679134,0.488754
97,-1.6739,2.91332
98,-0.394915,0.226856
99,0.276447,0.147321
100,-1.17141,1.46577
101,-0.18344,0.0778
102,0.192802,0.108071
103,0.538338,0.353044
104,0.677812,0.503579
105,-0.203611,0.085607
106,-1.99246,4.06348
107,0.59233,0.391906
108,-0.0434798,0.0339463
109,0.0360287,0.00504269
110,0.977885,1.04983
111,-0.435496,0.260555
112,1.24206,1.63628
113,-0.586149,0.437146
114,-0.050417,0.0961172
115,0.0628201,0.0328366
116,0.399962,0.211966
117,0.576395,0.40313
118,0.672348,0.463249
119,0.0315594,0.0420481
120,0.354288,0.173273
121,0.173737,0.0447202
122,-0.589326,0.358721
123,0.390235,0.245858
124,-0.232515,0.111131
125,-0.431405,0.23026
126,0.143148,0.114067
127,0.370429,0.194286
129,0.643178,0.525067
130,-0.758898,0.627923
131,-0.535584,0.350086
132,0.416514,0.198647
133,0.268257,0.152635
134,0.500919,0.321818
135,-0.0320533,0.0817007
136,-1.21989,1.59952
137,0.453233,0.343002
138,0.534363,0.379119
139,-0.58569,0.360629
140,-0.535805,0.344155
141,0.462417,0.307405
142,0.0663003,0.0614638
143,0.225264,0.107812
144,-0.128703,0.0225196
146,-1.15195,1.46456
147,0.320389,0.196225
148,0.231997,0.0608507
149,0.188794,0.0660339
151,0.432135,0.257638
152,0.806679,0.744306
153,-0.0734998,0.0624703
154,-0.47974,0.271202
155,0.000774774,0.0806739
156,0.555272,0.488205
157,0.41022,0.239178
158,-0.663616,0.450606
159,0.256352,0.14639
160,0.341055,0.227708
161,0.289201,0.140705
162,-0.195747,0.109215
163,0.112312,0.0758498
164,-0.0883734,0.0710456
165,0.168566,0.0854827
166,0.0334323,0.0371181
168,0.587211,0.371111
169,0.430601,0.1978
170,0.497486,0.275023
171,0.331032,0.203158
172,-0.65396,0.444262
173,-0.488909,0.280085
174,-1.47429,2.23059
175,0.356818,0.184387
176,0.760128,0.715377
177,0.577105,0.426625
178,0.416943,0.221595
179,0.642468,0.441655
180,-0.747472,0.592629
181,-0.919008,0.915474
182,0.270184,0.105055
183,0.403777,0.256611
184,0.0762999,0.0143943
185,0.315058,0.192837
186,-0.720136,0.550652
187,0.258395,0.160343
188,-0.756912,0.591637
189,0.564667,0.370846
190,0.15466,0.0759165
191,0.208856,0.0877707
192,0.348584,0.157511
193,0.677431,0.596495
194,-1.2441,1.62845
195,0.475782,0.297266
196,-0.384082,0.258909
197,0.532769,0.543568
198,0.684324,0.495831
199,0.406878,0.217546
200,-1.04332,1.10851
201,0.324097,0.24262
202,0.137477,0.089798
203,0.413148,0.188287
204,-0.118717,0.125483
205,-1.21802,1.54065
206,-0.146028,0.132714
207,-0.0506432,0.0596328
208,0.211709,0.108056
209,-1.68553,2.88876
210,0.51464,0.376244
211,-0.662844,0.487115
212,-0.327042,0.128426
213,-0.413669,0.24202
214,-0.114819,0.0288898
215,-2.60649,6.86468
216,-1.23626,1.58541
217,-0.580403,0.448257
218,0.610808,0.430154
219,-0.307438,0.2321
220,-0.0339869,0.0371555
221,0.232458,0.13471
222,-0.352812,0.181544
223,-0.157847,0.136305
224,0.213169,0.0758318
225,0.0613077,0.0358144
226,-0.357775,0.140933
227,-0.675341,0.593667
228,0.543727,0.347636
229,-1.03412,1.12647
230,-0.70084,0.529538
231,-0.209269,0.0879434
232,0.639398,0.408873
233,-0.111796,0.123888
234,-0.620111,0.465211
235,-0.243106,0.116169
236,-0.0494705,0.0434994
237,0.865352,0.792983
238,0.57626,0.412749
239,0.562595,0.373581
240,0.596156,0.492984
241,0.176003,0.111651
242,0.752586,0.618383
243,0.563788,0.374925
244,0.0875948,0.0415866
245,0.183718,0.096988
246,-0.195394,0.0604661
247,0.191457,0.107554
248,-1.18702,1.50258
249,-0.139239,0.0514432
