0,0.27992,0.0936747
5,-0.0463597,0.00845201
9,0.136593,0.0345764
13,0.167208,0.0664834
17,-0.572846,0.33226
20,0.307206,0.105818
23,0.538276,0.315889
27,0.255013,0.0708813
30,-0.123169,0.0228393
33,0.480784,0.233182
35,-0.371243,0.143757
37,-0.147911,0.0570705
39,-0.220356,0.0560836
41,-0.489939,0.272432
44,-0.205889,0.0464367
46,0.0491793,0.0255884
48,0.413179,0.174571
50,0.187746,0.0379159
54,0.0231026,0.00372373
56,0.375375,0.17464
59,-0.46722,0.255078
61,-0.360726,0.132862
63,-0.351667,0.126345
65,0.177304,0.0374153
67,0.275894,0.0856782
70,-0.336652,0.115369
72,0.092568,0.0201745
75,-0.233093,0.0619293
77,-0.226259,0.05872
79,-0.495421,0.264314
81,-0.0306524,0.00777145
83,-0.284178,0.0976679
85,-0.340587,0.11808
87,0.350371,0.127718
89,-0.330572,0.113385
91,0.525467,0.278434
93,0.144591,0.0362258
95,0.109761,0.0201759
97,0.0498595,0.0155861
99,-0.0691821,0.0132527
101,-0.0175529,0.0326996
103,0.192445,0.0405564
106,0.489156,0.273008
108,0.0298637,0.00510595
110,-0.508351,0.26116
112,1.50456,2.28348
115,-0.264427,0.106705
117,-0.34498,0.120372
119,-0.00492706,0.00755119
121,-0.227311,0.0705419
124,0.254946,0.0852802
126,0.136301,0.0288635
128,0.755942,0.572638
130,0.0393048,0.0218275
132,0.0642876,0.0365244
134,0.0376496,0.0135418
136,-0.505237,0.267956
138,0.3884,0.152716
140,-0.517338,0.271458
142,0.00886295,0.0116842
144,-0.227765,0.0744055
146,-0.124519,0.0171388
148,-0.0420872,0.0100653
150,0.479461,0.259886
151,0.759511,0.583576
153,0.225162,0.0818498
156,0.285658,0.0942921
159,-0.155056,0.0353262
160,0.288998,0.0960167
162,0.213029,0.0604178
164,0.282021,0.107479
166,-0.0730963,0.0242148
168,0.0681266,0.00783124
169,0.0290976,0.0197184
171,0.8413,0.712433
173,0.345633,0.128803
174,-0.447369,0.22094
176,-0.0563716,0.00898577
178,0.0741638,0.0316477
180,0.21071,0.0613099
182,0.285716,0.091083
184,0.442271,0.202494
186,0.16172,0.0343636
188,-0.127904,0.042507
190,-0.256733,0.0867131
192,0.851755,0.742398
194,-0.941559,0.900299
196,0.0477609,0.0142275
198,-0.566974,0.359984
200,0.018945,0.00397401
202,0.718554,0.534764
204,-0.560233,0.315754
206,-0.292679,0.089358
207,0.350118,0.161108
209,-0.204716,0.0501188
211,-0.390364,0.162416
213,0.403264,0.167902
215,0.0218175,0.0409149
217,-0.428537,0.191241
219,-0.593525,0.362963
221,1.40437,1.97992
223,-0.574596,0.33632
225,0.831498,0.698459
227,0.0422967,0.0194333
229,0.469119,0.233387
231,0.128496,0.0337811
233,-0.306323,0.100553
235,-0.412122,0.191766
237,0.270393,0.0831442
239,-0.185168,0.0444443
241,-0.0446491,0.0108277
243,0.241231,0.0717281
245,0.315693,0.111609
247,0.122088,0.0231994
249,0.568078,0.344059
251,0.449126,0.211164
253,0.038432,0.0030882
254,0.0442142,0.00558612
256,0.258385,0.0745046
258,-0.473789,0.237368
260,0.900068,0.821406
262,-0.63041,0.411664
263,-0.12802,0.0177274
265,0.374156,0.175186
267,0.31351,0.109731
269,0.24698,0.0769176
271,0.134966,0.0228897
273,0.737678,0.580952
276,0.422132,0.183342
278,0.612183,0.380792
280,-0.471392,0.224968
